transaction_id,account_id,date,hour_of_day,minute_of_hour,day_of_week,is_weekend,is_holiday,days_since_last_holiday,amount,amount_to_avg_ratio,amount_percentile,transaction_type,transaction_duration,is_recurring,new_payee_flag,avg_unique_merchants_7d,rolling_mean_3mo_amount,rolling_std_3mo_amount,time_since_last_tx_secs,tx_count_last_1h,tx_count_last_7d,tx_sum_last_24h,location,is_new_device,device_age_days,login_attempt_count,age,is_anomaly,anomaly_confidence
TX001763,AC00124,2023-10-05 16:27:27,16,27,3,False,False,31,819.48,1.0,1.0,0,26,False,True,0.1428571428571428,0.0,0.0,20642378,0,0,0.0,Virginia Beach,True,225,1,25,False,0.38582257667747266
TX001196,AC00124,2023-12-29 18:07:04,18,7,4,False,False,4,292.08,1.0,0.75,0,32,False,True,0.1428571428571428,0.0,0.0,7349977,0,0,0.0,Columbus,True,270,1,72,False,0.40522472781608465
TX000811,AC00125,2023-03-15 16:37:04,16,37,2,False,False,23,178.91,1.0,0.6666666666666666,0,19,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Omaha,True,0,1,18,False,0.06952605912791941
TX002488,AC00125,2023-05-19 17:47:41,17,47,4,False,False,88,54.1,1.0,0.3333333333333333,1,17,False,True,0.1428571428571428,0.0,0.0,5620237,0,0,0.0,Boston,True,123,1,28,False,0.4801639349928558
TX001293,AC00125,2023-07-10 16:01:03,16,1,0,False,False,6,19.48,1.0,0.1666666666666666,0,114,False,True,0.1428571428571428,0.0,0.0,4486402,0,0,0.0,Dallas,True,76,1,27,False,0.14896216366183698
TX001210,AC00125,2023-09-01 16:12:35,16,12,4,False,False,59,476.03,1.0,1.0,1,99,False,True,0.1428571428571428,0.0,0.0,4579892,0,0,0.0,Houston,True,207,1,77,False,0.4180521325110105
TX001317,AC00125,2023-09-18 18:35:23,18,35,0,False,False,14,220.23,1.0,0.8333333333333334,0,48,False,True,0.1428571428571428,0.0,0.0,1477368,0,0,0.0,Milwaukee,True,130,1,41,False,0.17405411768440732
TX000537,AC00125,2023-12-11 16:52:47,16,52,0,False,False,18,56.94,1.0,0.5,1,74,False,True,0.1428571428571428,0.0,0.0,7251444,0,0,0.0,Charlotte,True,93,1,76,False,0.2684454981736394
TX002111,AC00126,2023-01-02 17:05:16,17,5,0,False,True,7,175.05,1.0,0.7142857142857143,0,34,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Francisco,True,0,1,39,False,0.349041431024398
TX000250,AC00126,2023-01-09 16:09:48,16,9,0,False,False,7,73.55,1.0,0.1428571428571428,0,158,False,True,0.2857142857142857,0.0,0.0,601472,0,0,0.0,Atlanta,True,0,1,51,False,0.25799339172840696
TX002303,AC00126,2023-04-17 17:32:12,17,32,0,False,False,56,106.43,1.0,0.4285714285714285,1,164,False,True,0.1428571428571428,0.0,0.0,8472144,0,0,0.0,Phoenix,True,98,1,52,False,0.2507267703585547
TX001637,AC00126,2023-06-05 16:19:55,16,19,0,False,False,7,125.0,1.0,0.5714285714285714,1,177,False,True,0.1428571428571428,0.0,0.0,4229263,0,0,0.0,Indianapolis,True,104,1,49,False,0.220176338158655
TX001380,AC00126,2023-07-25 18:00:25,18,0,1,False,False,21,77.53,1.0,0.2857142857142857,0,55,False,True,0.1428571428571428,0.0,0.0,4326030,0,0,0.0,Louisville,True,0,1,54,False,0.22778584260720897
TX001189,AC00126,2023-08-01 16:23:37,16,23,1,False,False,28,643.03,1.0,1.0,1,52,False,True,0.2857142857142857,0.0,0.0,598992,0,0,0.0,Jacksonville,True,210,1,36,False,0.30380306038115856
TX000761,AC00126,2023-08-07 16:54:58,16,54,0,False,False,34,319.27,1.0,0.8571428571428571,0,150,False,False,0.2857142857142857,0.0,0.0,520281,0,0,0.0,San Antonio,True,166,1,50,False,0.614786170251811
TX000515,AC00127,2023-02-21 16:14:16,16,14,1,False,False,1,539.81,1.0,1.0,0,177,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Francisco,True,0,1,46,False,0.12336337451319736
TX001553,AC00127,2023-03-08 16:57:30,16,57,2,False,False,16,5.64,1.0,0.5,0,47,False,False,0.1428571428571428,0.0,0.0,1298594,0,0,0.0,Boston,True,0,1,59,False,0.5340678597566069
TX001866,AC00128,2023-01-03 17:33:54,17,33,1,False,False,1,505.14,1.0,0.7142857142857143,0,179,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Portland,True,0,1,68,False,0.19988421753659588
TX000488,AC00128,2023-03-08 16:20:43,16,20,2,False,False,16,710.14,1.0,0.8571428571428571,0,227,False,True,0.1428571428571428,0.0,0.0,5525209,0,0,0.0,El Paso,True,43,1,26,False,0.20089410575452657
TX002471,AC00128,2023-03-24 16:34:27,16,34,4,False,False,32,425.91,1.0,0.5714285714285714,0,47,False,True,0.1428571428571428,0.0,0.0,1383224,0,0,0.0,Jacksonville,True,0,1,23,False,0.13574950655900941
TX000402,AC00128,2023-03-29 18:12:17,18,12,2,False,False,37,137.35,1.0,0.4285714285714285,1,220,False,True,0.2857142857142857,0.0,0.0,437870,0,0,0.0,Sacramento,True,61,1,40,False,0.46233984843217
TX000001,AC00128,2023-04-11 16:29:14,16,29,1,False,False,50,14.09,1.0,0.1428571428571428,0,81,False,True,0.1428571428571428,0.0,0.0,1117017,0,0,0.0,San Diego,True,56,1,70,False,0.21714657652786132
TX001757,AC00128,2023-04-25 16:34:55,16,34,1,False,False,64,34.67,1.0,0.2857142857142857,0,71,False,True,0.1428571428571428,0.0,0.0,1209941,0,0,0.0,Chicago,True,90,1,19,False,0.1942138615297276
TX001282,AC00128,2023-11-13 17:28:12,17,28,0,False,False,3,1397.59,1.0,1.0,1,144,False,True,0.1428571428571428,0.0,0.0,17455997,0,0,0.0,Austin,True,0,1,26,False,0.5299507288010112
TX000924,AC00129,2023-06-05 16:27:31,16,27,0,False,False,7,218.37,1.0,0.75,0,105,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Houston,True,0,1,62,False,0.09488599899506284
TX001655,AC00129,2023-06-14 16:16:25,16,16,2,False,False,16,83.95,1.0,0.25,0,170,False,True,0.1428571428571428,0.0,0.0,776934,0,0,0.0,New York,True,135,1,75,False,0.15085132860385003
TX000818,AC00129,2023-08-15 16:57:27,16,57,1,False,False,42,586.85,1.0,1.0,0,86,False,True,0.1428571428571428,0.0,0.0,5359262,0,0,0.0,Mesa,True,160,1,36,False,0.2571307150671038
TX002411,AC00129,2023-10-03 16:22:49,16,22,1,False,False,29,206.25,1.0,0.5,0,56,False,True,0.1428571428571428,0.0,0.0,4231522,0,0,0.0,Baltimore,True,154,1,74,False,0.10601141336858536
TX002357,AC00130,2023-01-30 18:50:14,18,50,0,False,False,14,423.96,1.0,0.8888888888888888,0,75,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Diego,True,0,1,43,False,0.23354543271655082
TX000620,AC00130,2023-02-02 16:13:13,16,13,3,False,False,17,168.54,1.0,0.2222222222222222,0,142,False,True,0.2857142857142857,0.0,0.0,249779,0,0,0.0,Oklahoma City,True,0,2,70,False,0.44883343329818115
TX001858,AC00130,2023-02-14 17:58:31,17,58,1,False,False,29,720.13,1.0,1.0,1,96,False,True,0.1428571428571428,0.0,0.0,1043118,0,0,0.0,Omaha,True,0,1,22,False,0.25855296559327784
TX000215,AC00130,2023-03-03 18:02:52,18,2,4,False,False,11,386.81,1.0,0.7777777777777778,1,149,False,True,0.1428571428571428,0.0,0.0,1469061,0,0,0.0,Detroit,True,25,1,57,False,0.30708585444659864
TX001624,AC00130,2023-06-29 17:39:21,17,39,3,False,False,10,199.37,1.0,0.4444444444444444,0,79,False,True,0.1428571428571428,0.0,0.0,10193789,0,0,0.0,Chicago,True,59,1,24,False,0.194428559673225
TX000674,AC00130,2023-07-03 16:36:45,16,36,0,False,False,14,197.49,1.0,0.3333333333333333,1,30,False,True,0.2857142857142857,0.0,0.0,341844,0,0,0.0,Fresno,True,112,1,53,False,0.3352069380127069
TX000949,AC00130,2023-07-04 17:50:02,17,50,1,False,True,15,273.92,1.0,0.5555555555555556,0,109,False,True,0.4285714285714285,0.0,0.0,90797,0,0,0.0,Portland,True,154,1,79,False,0.7207524377238589
TX002374,AC00130,2023-08-28 17:59:32,17,59,0,False,False,55,344.87,1.0,0.6666666666666666,0,25,False,True,0.1428571428571428,0.0,0.0,4752570,0,0,0.0,Houston,True,228,1,58,False,0.25288351703268447
TX001497,AC00130,2023-09-05 16:52:06,16,52,1,False,False,1,147.74,1.0,0.1111111111111111,0,15,False,True,0.1428571428571428,0.0,0.0,687154,0,0,0.0,Raleigh,True,239,1,23,False,0.20091719900828972
TX000664,AC00131,2023-01-17 17:11:24,17,11,1,False,False,1,288.28,1.0,0.6666666666666666,0,36,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Portland,True,0,1,27,False,0.1710165266656272
TX001862,AC00131,2023-01-20 16:46:06,16,46,4,False,False,4,88.29,1.0,0.2222222222222222,1,287,False,True,0.2857142857142857,0.0,0.0,257682,0,0,0.0,Houston,True,0,1,50,False,0.5110458648683835
TX000827,AC00131,2023-04-07 17:37:34,17,37,4,False,False,46,524.6,1.0,0.8888888888888888,0,76,False,True,0.1428571428571428,0.0,0.0,6655888,0,0,0.0,El Paso,True,46,1,58,False,0.19038458581482412
TX000377,AC00131,2023-07-10 16:51:12,16,51,0,False,False,6,208.07,1.0,0.3333333333333333,0,36,False,True,0.1428571428571428,0.0,0.0,8118818,0,0,0.0,Oklahoma City,True,11,1,32,False,0.16790767772655674
TX000393,AC00131,2023-08-23 16:32:59,16,32,2,False,False,50,222.39,1.0,0.4444444444444444,0,73,False,True,0.1428571428571428,0.0,0.0,3800507,0,0,0.0,Virginia Beach,True,128,1,49,False,0.12083962883888467
TX000644,AC00131,2023-09-26 17:02:25,17,2,1,False,False,22,235.4,1.0,0.5555555555555556,0,70,False,True,0.1428571428571428,0.0,0.0,2939366,0,0,0.0,Detroit,True,238,1,28,False,0.10133760791687696
TX002199,AC00131,2023-10-16 17:12:32,17,12,0,False,False,7,332.15,1.0,0.7777777777777778,0,105,False,True,0.1428571428571428,0.0,0.0,1728607,0,0,0.0,Dallas,True,265,1,59,False,0.13938603068577324
TX001571,AC00131,2023-10-31 16:45:07,16,45,1,False,False,22,50.99,1.0,0.1111111111111111,0,76,False,True,0.1428571428571428,0.0,0.0,1294355,0,0,0.0,Detroit,True,259,1,29,False,0.12917281918736231
TX002192,AC00131,2023-11-07 17:44:12,17,44,1,False,False,29,879.25,1.0,1.0,1,137,False,True,0.1428571428571428,0.0,0.0,608345,0,0,0.0,Memphis,True,217,1,24,False,0.3136317021599786
TX001465,AC00132,2023-02-08 16:52:09,16,52,2,False,False,23,130.93,1.0,0.75,1,149,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Houston,True,22,1,28,False,0.2242476049270807
TX001589,AC00132,2023-04-13 16:41:41,16,41,3,False,False,52,23.24,1.0,0.5,0,129,False,True,0.1428571428571428,0.0,0.0,5528972,0,0,0.0,Indianapolis,True,0,1,68,False,0.19323238113776753
TX000189,AC00132,2023-10-23 17:24:07,17,24,0,False,False,14,10.94,1.0,0.25,1,245,False,True,0.1428571428571428,0.0,0.0,16677746,0,0,0.0,Philadelphia,True,202,1,60,False,0.4071808555472929
TX002359,AC00132,2023-12-29 16:30:53,16,30,4,False,False,4,220.82,1.0,1.0,0,31,False,True,0.1428571428571428,0.0,0.0,5785606,0,0,0.0,Louisville,True,99,1,42,False,0.17939687153110545
TX000665,AC00133,2023-01-02 18:35:07,18,35,0,False,True,7,245.67,1.0,0.7142857142857143,1,107,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Portland,True,0,1,24,False,0.46620707052086047
TX001403,AC00133,2023-01-11 17:27:56,17,27,2,False,False,9,447.95,1.0,1.0,0,75,False,True,0.1428571428571428,0.0,0.0,773569,0,0,0.0,Tucson,True,0,1,29,False,0.1661008418672303
TX000886,AC00133,2023-02-13 16:53:17,16,53,0,False,False,28,11.46,1.0,0.1428571428571428,1,128,False,True,0.1428571428571428,0.0,0.0,2849121,0,0,0.0,San Francisco,True,39,1,41,False,0.2758173184394474
TX002203,AC00133,2023-02-27 17:25:09,17,25,0,False,False,7,240.03,1.0,0.5714285714285714,0,31,False,True,0.1428571428571428,0.0,0.0,1211512,0,0,0.0,Atlanta,True,33,1,33,False,0.12052741053449612
TX001678,AC00133,2023-10-27 17:53:06,17,53,4,False,False,18,88.06,1.0,0.2857142857142857,1,288,False,True,0.1428571428571428,0.0,0.0,20910477,0,0,0.0,Raleigh,True,233,1,18,False,0.6283619142142944
TX000895,AC00133,2023-11-20 17:15:13,17,15,0,False,False,10,110.08,1.0,0.4285714285714285,0,95,False,True,0.1428571428571428,0.0,0.0,2071327,0,0,0.0,Detroit,True,319,1,19,False,0.16109616998303927
TX000281,AC00133,2023-11-23 16:15:59,16,15,3,False,True,13,255.04,1.0,0.8571428571428571,0,152,False,True,0.2857142857142857,0.0,0.0,255646,0,0,0.0,Seattle,True,303,1,45,False,0.5158976375338711
TX001857,AC00134,2023-08-25 16:45:20,16,45,4,False,False,52,49.59,1.0,1.0,0,147,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Boston,True,23,1,48,False,0.21472442902277167
TX000009,AC00135,2023-03-21 16:59:46,16,59,1,False,False,29,106.23,1.0,1.0,1,86,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Detroit,True,0,1,51,False,0.18759790759535522
TX000388,AC00135,2023-05-18 16:16:53,16,16,3,False,False,87,39.66,1.0,0.5,0,169,False,True,0.1428571428571428,0.0,0.0,5008627,0,0,0.0,Virginia Beach,True,49,1,52,False,0.2481650284234079
TX001362,AC00136,2023-01-03 18:18:14,18,18,1,False,False,1,61.98,1.0,0.125,0,44,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Denver,True,0,1,49,False,0.3242542823895217
TX001842,AC00136,2023-01-09 16:19:47,16,19,0,False,False,7,684.96,1.0,0.75,0,31,False,True,0.2857142857142857,0.0,0.0,511293,0,0,0.0,Mesa,True,0,1,21,False,0.33200647013877255
TX000679,AC00136,2023-02-17 16:57:11,16,57,4,False,False,32,642.68,1.0,0.5,0,94,False,True,0.1428571428571428,0.0,0.0,3371844,0,0,0.0,Fresno,True,43,1,50,False,0.22843631232867098
TX000410,AC00136,2023-06-19 16:46:11,16,46,0,False,True,21,739.28,1.0,0.875,1,47,False,True,0.1428571428571428,0.0,0.0,10540140,0,0,0.0,Tucson,True,0,1,58,False,0.5294400039426427
TX001312,AC00136,2023-07-31 16:46:29,16,46,0,False,False,27,78.62,1.0,0.25,0,52,False,True,0.1428571428571428,0.0,0.0,3628818,0,0,0.0,Oklahoma City,True,137,1,32,False,0.12342981224458024
TX001262,AC00136,2023-08-21 17:32:04,17,32,0,False,False,48,886.19,1.0,1.0,0,69,False,True,0.1428571428571428,0.0,0.0,1817135,0,0,0.0,Colorado Springs,True,158,1,61,False,0.22215444805859827
TX000919,AC00136,2023-11-10 16:32:24,16,32,4,False,True,32,132.33,1.0,0.375,1,47,False,True,0.1428571428571428,0.0,0.0,6994820,0,0,0.0,Phoenix,True,0,1,35,False,0.5311756263292883
TX001416,AC00136,2023-11-20 16:31:36,16,31,0,False,False,10,654.49,1.0,0.625,1,104,False,True,0.1428571428571428,0.0,0.0,863952,0,0,0.0,Austin,True,279,1,25,False,0.2569849105104829
TX001824,AC00137,2023-01-09 17:09:31,17,9,0,False,False,7,31.39,1.0,0.6666666666666666,0,15,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Tucson,True,0,1,20,False,0.2012892147847939
TX002281,AC00137,2023-07-06 18:09:06,18,9,3,False,False,2,333.67,1.0,1.0,0,68,False,True,0.1428571428571428,0.0,0.0,15382775,0,0,0.0,Fort Worth,True,157,1,36,False,0.34286160479156996
TX000706,AC00137,2023-12-12 16:17:27,16,17,1,False,False,19,12.11,1.0,0.3333333333333333,0,127,False,True,0.1428571428571428,0.0,0.0,13730901,0,0,0.0,Jacksonville,True,279,1,75,False,0.2464348597099921
TX002296,AC00138,2023-01-30 16:45:11,16,45,0,False,False,14,61.4,1.0,0.5,0,20,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Jose,True,0,2,41,False,0.2223413684845012
TX001290,AC00138,2023-08-29 16:50:17,16,50,1,False,False,56,355.0,1.0,1.0,1,33,False,True,0.1428571428571428,0.0,0.0,18230706,0,0,0.0,Fort Worth,True,148,1,26,False,0.5419961532128068
TX002162,AC00139,2023-02-23 16:51:34,16,51,3,False,False,3,10.15,1.0,0.125,0,58,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Austin,True,0,5,59,False,0.5305857116371517
TX000651,AC00139,2023-03-14 16:21:01,16,21,1,False,False,22,119.61,1.0,0.625,0,53,False,True,0.1428571428571428,0.0,0.0,1639767,0,0,0.0,San Diego,True,0,1,33,False,0.0888727690262969
TX001085,AC00139,2023-05-18 16:19:38,16,19,3,False,False,87,102.34,1.0,0.5,0,78,False,True,0.1428571428571428,0.0,0.0,5615917,0,0,0.0,San Antonio,True,134,1,51,False,0.29519960114066124
TX002014,AC00139,2023-06-07 16:35:27,16,35,2,False,False,9,510.7,1.0,1.0,1,294,False,True,0.1428571428571428,0.0,0.0,1728949,0,0,0.0,Nashville,True,0,1,27,False,0.3357623352999227
TX001522,AC00139,2023-07-26 17:56:54,17,56,2,False,False,22,263.92,1.0,0.75,1,233,False,True,0.1428571428571428,0.0,0.0,4238487,0,0,0.0,San Diego,True,0,1,57,False,0.2685885127849582
TX001575,AC00139,2023-09-18 16:40:59,16,40,0,False,False,14,18.35,1.0,0.25,0,78,False,True,0.1428571428571428,0.0,0.0,4661045,0,0,0.0,Nashville,True,259,1,21,False,0.16656896703007243
TX002173,AC00139,2023-11-20 16:41:44,16,41,0,False,False,10,345.86,1.0,0.875,0,145,False,True,0.1428571428571428,0.0,0.0,5443245,0,0,0.0,Omaha,True,262,1,51,False,0.06452235343511738
TX000646,AC00139,2023-12-18 16:06:14,16,6,0,False,False,25,50.83,1.0,0.375,1,48,False,False,0.1428571428571428,0.0,0.0,2417070,0,0,0.0,Philadelphia,True,328,1,30,False,0.5782413653726894
TX002448,AC00140,2023-04-06 18:06:12,18,6,3,False,False,45,163.22,1.0,0.7142857142857143,0,217,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Miami,True,77,1,26,False,0.2833287332777199
TX002105,AC00140,2023-04-17 16:04:21,16,4,0,False,False,56,2.51,1.0,0.1428571428571428,0,32,False,True,0.1428571428571428,0.0,0.0,943089,0,0,0.0,Baltimore,True,0,1,63,False,0.20799651795513519
TX000085,AC00140,2023-07-03 16:40:24,16,40,0,False,False,14,154.71,1.0,0.5714285714285714,0,157,False,True,0.1428571428571428,0.0,0.0,6654963,0,0,0.0,San Diego,True,173,1,34,False,0.07835774221625214
TX001588,AC00140,2023-07-24 16:02:33,16,2,0,False,False,20,241.45,1.0,1.0,0,158,False,True,0.1428571428571428,0.0,0.0,1812129,0,0,0.0,Portland,True,89,1,26,False,0.1687292795505193
TX002220,AC00140,2023-10-23 16:45:37,16,45,0,False,False,14,152.42,1.0,0.4285714285714285,0,176,False,True,0.1428571428571428,0.0,0.0,7864984,0,0,0.0,San Jose,True,241,1,42,False,0.1849337953617507
TX000332,AC00140,2023-10-30 16:58:01,16,58,0,False,False,21,126.81,1.0,0.2857142857142857,0,290,False,True,0.1428571428571428,0.0,0.0,605544,0,0,0.0,Philadelphia,True,175,1,26,False,0.273814371028709
TX002295,AC00140,2023-11-13 16:58:19,16,58,0,False,False,3,211.7,1.0,0.8571428571428571,1,205,False,True,0.1428571428571428,0.0,0.0,1209618,0,0,0.0,Chicago,True,163,1,50,False,0.29390838195135255
TX001759,AC00141,2023-05-08 17:33:08,17,33,0,False,False,77,148.26,1.0,0.6,0,57,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Omaha,True,109,1,25,False,0.1457200705816622
TX000774,AC00141,2023-05-22 18:45:23,18,45,0,False,False,91,61.97,1.0,0.2,0,95,False,True,0.1428571428571428,0.0,0.0,1213935,0,0,0.0,Phoenix,True,0,1,74,False,0.3704616341309098
TX001398,AC00141,2023-06-28 17:58:48,17,58,2,False,False,9,780.59,1.0,1.0,1,145,False,True,0.1428571428571428,0.0,0.0,3194005,0,0,0.0,Tucson,True,161,1,23,False,0.29895273400481887
TX001628,AC00141,2023-08-28 16:02:11,16,2,0,False,False,55,398.7,1.0,0.8,0,276,False,True,0.1428571428571428,0.0,0.0,5263403,0,0,0.0,Albuquerque,True,223,1,47,False,0.26266502525910385
TX000336,AC00141,2023-10-17 16:58:59,16,58,1,False,False,8,66.65,1.0,0.4,0,33,False,True,0.1428571428571428,0.0,0.0,4323408,0,0,0.0,Detroit,True,222,1,37,False,0.10553375165816584
TX001749,AC00142,2023-04-14 17:35:50,17,35,4,False,False,53,504.12,1.0,1.0,1,101,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Baltimore,True,67,1,25,False,0.33235838168472776
TX001495,AC00142,2023-11-16 16:33:22,16,33,3,False,False,6,25.58,1.0,0.5,0,166,False,True,0.1428571428571428,0.0,0.0,18658652,0,0,0.0,Omaha,True,239,1,60,False,0.22818012978379312
TX001146,AC00143,2023-03-13 16:13:13,16,13,0,False,False,21,189.08,1.0,0.4,0,238,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Miami,True,0,1,68,False,0.15512916174289137
TX000650,AC00143,2023-05-08 17:42:36,17,42,0,False,False,77,73.88,1.0,0.2,0,131,False,True,0.1428571428571428,0.0,0.0,4843763,0,0,0.0,Los Angeles,True,0,1,53,False,0.1683382099864093
TX000059,AC00143,2023-06-09 16:18:15,16,18,4,False,False,11,386.52,1.0,0.8,0,28,False,True,0.1428571428571428,0.0,0.0,2759739,0,0,0.0,Indianapolis,True,45,1,48,False,0.1668568187283327
TX001895,AC00143,2023-08-15 16:22:06,16,22,1,False,False,42,447.83,1.0,1.0,1,88,False,True,0.1428571428571428,0.0,0.0,5789031,0,0,0.0,Atlanta,True,155,1,53,False,0.26781156810252593
TX002225,AC00143,2023-08-18 17:02:15,17,2,4,False,False,45,281.47,1.0,0.6,0,142,False,True,0.2857142857142857,0.0,0.0,261609,0,0,0.0,Philadelphia,True,137,1,34,False,0.30536971405182084
TX001899,AC00144,2023-01-24 18:43:06,18,43,1,False,False,8,133.56,1.0,0.625,0,177,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Atlanta,True,7,1,25,False,0.16047239295825705
TX001422,AC00144,2023-03-02 16:06:18,16,6,3,False,False,10,335.48,1.0,0.75,0,155,False,True,0.1428571428571428,0.0,0.0,3187392,0,0,0.0,Oklahoma City,True,37,1,45,False,0.17322922875079216
TX002078,AC00144,2023-05-29 17:14:03,17,14,0,False,True,98,125.83,1.0,0.375,0,138,False,True,0.1428571428571428,0.0,0.0,7607265,0,0,0.0,Los Angeles,True,137,1,57,False,0.43433646553265376
TX002342,AC00144,2023-05-29 17:55:23,17,55,0,False,True,98,97.73,1.0,0.25,0,156,False,True,0.2857142857142857,0.0,0.0,2480,0,0,0.0,Sacramento,True,125,1,69,False,0.6929737687398606
TX000994,AC00144,2023-07-31 16:26:33,16,26,0,False,False,27,29.91,1.0,0.125,1,43,False,True,0.1428571428571428,0.0,0.0,5437870,0,0,0.0,Philadelphia,True,52,3,76,False,0.5117527468572727
TX001876,AC00144,2023-08-09 18:38:49,18,38,2,False,False,36,132.48,1.0,0.5,0,101,False,True,0.1428571428571428,0.0,0.0,785536,0,0,0.0,Charlotte,True,219,1,36,False,0.1459579593779238
TX000590,AC00144,2023-10-23 18:37:47,18,37,0,False,False,14,518.85,1.0,1.0,0,82,False,True,0.1428571428571428,0.0,0.0,6479938,0,0,0.0,Kansas City,True,279,1,22,False,0.4315272822011263
TX001409,AC00144,2023-12-04 17:53:57,17,53,0,False,False,11,469.13,1.0,0.875,1,139,False,True,0.1428571428571428,0.0,0.0,3626170,0,0,0.0,San Antonio,True,322,1,54,False,0.3861817752218284
TX002198,AC00145,2023-01-02 17:26:34,17,26,0,False,True,7,515.57,1.0,1.0,0,56,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Columbus,True,0,1,27,False,0.41651434614618205
TX000749,AC00145,2023-03-16 17:36:31,17,36,3,False,False,24,217.61,1.0,0.6,0,45,False,True,0.1428571428571428,0.0,0.0,6307797,0,0,0.0,Chicago,True,22,1,19,False,0.1463937272173038
TX002147,AC00145,2023-05-15 16:05:06,16,5,0,False,False,84,97.63,1.0,0.2,1,127,False,True,0.1428571428571428,0.0,0.0,5178515,0,0,0.0,Milwaukee,True,32,1,48,False,0.3486019519522101
TX000545,AC00145,2023-08-14 17:12:27,17,12,0,False,False,41,377.12,1.0,0.8,0,61,False,True,0.1428571428571428,0.0,0.0,7866441,0,0,0.0,Houston,True,201,1,34,False,0.20914436521589264
TX000401,AC00145,2023-09-12 16:50:21,16,50,1,False,False,8,194.85,1.0,0.4,0,130,False,True,0.1428571428571428,0.0,0.0,2504274,0,0,0.0,Jacksonville,True,63,4,23,False,0.28265930566117287
TX002327,AC00146,2023-08-17 16:14:47,16,14,3,False,False,44,35.98,1.0,0.5,1,133,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Nashville,True,0,1,40,False,0.20170876301635007
TX001797,AC00146,2023-09-06 16:03:15,16,3,2,False,False,2,1135.8,1.0,1.0,0,250,False,False,0.1428571428571428,0.0,0.0,1727308,0,0,0.0,San Diego,True,204,1,30,False,0.5982000113659719
TX000269,AC00147,2023-07-03 18:01:00,18,1,0,False,False,14,270.72,1.0,1.0,1,53,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Washington,True,0,1,26,False,0.38792649790277256
TX001215,AC00147,2023-08-14 18:14:23,18,14,0,False,False,41,50.75,1.0,0.3333333333333333,0,185,False,True,0.1428571428571428,0.0,0.0,3629603,0,0,0.0,Boston,True,168,1,62,False,0.21653712139523884
TX000980,AC00147,2023-11-20 17:17:05,17,17,0,False,False,10,67.15,1.0,0.6666666666666666,0,14,False,True,0.1428571428571428,0.0,0.0,8463762,0,0,0.0,Indianapolis,True,280,1,59,False,0.21034472773456503
TX000483,AC00148,2023-01-12 17:57:06,17,57,3,False,False,10,366.21,1.0,0.6,0,181,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Oklahoma City,True,8,1,62,False,0.22609137511794047
TX000487,AC00148,2023-01-16 17:00:11,17,0,0,False,True,14,1416.69,1.0,1.0,0,58,False,True,0.2857142857142857,0.0,0.0,342185,0,0,0.0,Nashville,True,0,1,46,False,0.6867777701506458
TX000295,AC00148,2023-05-05 16:31:53,16,31,4,False,False,74,757.41,1.0,0.8,0,37,False,True,0.1428571428571428,0.0,0.0,9415902,0,0,0.0,Los Angeles,True,105,1,22,False,0.2853795712992527
TX002164,AC00148,2023-06-09 16:03:24,16,3,4,False,False,11,319.5,1.0,0.4,1,69,False,True,0.1428571428571428,0.0,0.0,3022291,0,0,0.0,Virginia Beach,True,44,1,29,False,0.28052735696046943
TX000461,AC00148,2023-08-21 16:07:13,16,7,0,False,False,48,8.98,1.0,0.2,0,56,False,True,0.1428571428571428,0.0,0.0,6307429,0,0,0.0,Detroit,True,58,1,66,False,0.17152133529518018
TX000738,AC00149,2023-01-23 17:24:29,17,24,0,False,False,7,1092.73,1.0,1.0,0,11,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Columbus,True,0,1,58,False,0.2844743328427383
TX002286,AC00149,2023-02-06 17:38:53,17,38,0,False,False,21,69.43,1.0,0.3333333333333333,0,162,False,True,0.1428571428571428,0.0,0.0,1210464,0,0,0.0,Las Vegas,True,21,1,30,False,0.13275025801864918
