id,amount,date,merchant_city,mcc,target
1173,35.38,2017-10-18 01:54:40,Selma,5621,0
1174,37.43,2017-10-19 05:36:29,West Harrison,1711,0
1175,5077.1,2017-10-20 06:11:19,Phillips,5533,1
1176,26.59,2017-10-20 11:40:53,Cheltenham,7393,0
1177,46.94,2017-10-21 18:13:16,San Ramon,3007,0
1178,37.38,2017-10-22 23:34:33,Kenmore,5921,0
1179,22.09,2017-10-23 20:37:52,University Place,8041,0
1180,64.62,2017-10-24 07:25:47,Harwood,5310,0
1181,39.37,2017-10-24 09:31:28,Capac,4214,0
1182,68.55,2017-10-25 11:06:33,Nevada,6300,0
1183,30.03,2017-10-25 11:26:12,Hanover,3144,0
1184,94.98,2017-10-27 04:27:12,Fairland,5300,0
1185,32.4,2017-10-27 04:33:14,Townsend,5719,0
1186,28.58,2017-10-27 09:44:14,Waukegan,4411,0
1187,56.26,2017-10-28 01:46:49,Ballwin,4111,0
1188,24.84,2017-10-29 02:18:06,Candor,3058,0
1189,42.78,2017-10-29 04:01:40,Penryn,5261,0
1190,73.62,2017-10-29 11:19:43,Astoria,7011,0
1191,22.63,2017-10-30 12:29:25,Vicksburg,5912,0
1192,145.29,2017-10-31 06:41:35,Skiatook,7549,0
1193,60.6,2017-10-31 07:39:23,Bismarck,3000,0
1194,29.54,2017-10-31 23:33:19,Murrayville,5541,0
1195,19.97,2017-11-01 11:21:36,Belvedere Tiburon,5499,0
1196,39.99,2017-11-02 07:50:22,Waban,5813,0
1197,31.05,2017-11-02 09:01:51,Camano Island,8041,0
1198,50.9,2017-11-02 11:10:13,Narberth,8049,0
1199,40.91,2017-11-02 14:46:16,Fairplay,5970,0
1200,75.26,2017-11-02 18:12:09,Fairland,5655,0
1201,84.4,2017-11-02 20:21:34,North Royalton,7542,0
1202,28.83,2017-11-02 21:08:42,Pennington,3509,0
1203,44.83,2017-11-02 23:55:28,Woodway,5912,0
1204,31.63,2017-11-03 00:25:36,Titusville,5912,0
1205,61.38,2017-11-04 03:15:55,Springer,3390,0
1206,44.3,2017-11-05 03:06:20,Statesville,4900,0
1207,36.03,2017-11-06 00:50:47,Ottumwa,3144,0
1208,31.59,2017-11-07 04:25:38,Sidney,5932,0
1209,44.44,2017-11-07 05:43:09,East Millsboro,7276,0
1210,27.21,2017-11-09 16:06:39,Roslindale,3393,0
1211,53.03,2017-11-10 17:02:35,Studio City,3722,0
1212,46.81,2017-11-12 08:17:37,Winnsboro,5261,0
1213,16.8,2017-11-12 14:09:18,Niagara Falls,3395,0
1214,35.74,2017-11-14 18:55:38,Pinetop,3260,0
1215,77.55,2017-11-14 19:40:57,Casselberry,7832,0
1216,29.22,2017-11-15 11:30:55,Plattsburgh,5300,0
1217,68.49,2017-11-15 14:39:14,Meridian,7549,0
1218,28.71,2017-11-17 09:12:22,Souderton,8011,0
1219,54.75,2017-11-17 13:33:47,Green Mountain,4900,0
1220,34.15,2017-11-17 19:57:27,Gloversville,5311,0
1221,48.22,2017-11-18 10:29:59,Valley Springs,3596,0
1222,39.83,2017-11-19 23:55:24,Fontana,5816,0
1223,29.99,2017-11-20 12:30:22,Evarts,1711,0
1224,37.58,2017-11-21 01:43:31,Ridge,7276,0
1225,34.74,2017-11-21 07:08:12,Olive Branch,5815,0
1226,53.02,2017-11-23 13:26:34,Lucama,3780,0
1227,14.96,2017-11-24 05:43:53,Manassas,5411,0
1228,20.5,2017-11-25 02:46:50,East Leroy,4814,0
1229,31.17,2017-11-25 11:35:46,Delphos,3504,0
1230,42.38,2017-11-25 22:55:34,Gilroy,5251,0
1231,52.59,2017-11-26 18:59:33,Cosmopolis,8931,0
1232,71.93,2017-11-26 21:31:32,South Ozone Park,3387,0
1233,19.06,2017-11-28 09:39:16,Mountain Lakes,5300,0
1234,84.71,2017-12-01 06:00:47,Barcelona,3359,0
1235,21.78,2017-12-03 17:07:08,Granite Bay,5251,0
1236,34.74,2017-12-03 17:10:53,Lewiston,5094,0
1237,55.68,2017-12-04 14:52:17,Grafton,3405,0
1238,116.35,2017-12-05 03:46:14,Whitmire,3001,0
1239,35.1,2017-12-05 19:42:36,Pine Grove,5921,0
1240,37.12,2017-12-06 00:22:42,Rush,7832,0
1241,47.06,2017-12-06 17:24:39,Marina,4111,0
1242,57.04,2017-12-08 20:25:03,Smithville,7542,0
1243,29.05,2017-12-11 02:04:07,El Cajon,7922,0
1244,69.55,2017-12-11 15:51:38,Santa Rosa,5310,0
1245,17.97,2017-12-12 06:12:05,Hong Kong,3730,0
1246,50.32,2017-12-12 17:43:45,Natoma,5621,0
1247,44.42,2017-12-13 21:28:06,Ray City,7393,0
1248,42.44,2017-12-13 21:31:00,Hillsboro,3393,0
1249,87.12,2017-12-14 11:22:55,Montebello,5211,0
1250,46.48,2017-12-14 12:57:40,Sugar Tree,7393,0
1251,39.29,2017-12-14 16:04:25,Granville,5977,0
1252,71.21,2017-12-15 01:55:59,Belcamp,5411,0
1253,80.97,2017-12-15 20:42:41,Glendale,5499,0
1254,44.55,2017-12-16 23:48:31,Mc Comb,3007,0
1255,41.82,2017-12-17 05:51:25,Paris,3075,0
1256,26.17,2017-12-17 13:09:29,Meadville,9402,0
1257,43.63,2017-12-18 06:04:06,Daytona Beach,7393,0
1258,57.59,2017-12-18 09:41:18,Atmore,3389,0
1259,41.23,2017-12-18 10:42:58,Union Springs,3009,0
1260,19.87,2017-12-18 13:13:06,Fayetteville,5311,0
1261,27.63,2017-12-20 09:58:45,Lake Mills,5499,0
1262,21.47,2017-12-23 04:06:53,Southgate,5812,0
1263,57.27,2017-12-24 09:08:19,Belfair,5732,0
1264,49.69,2017-12-25 04:01:13,Lake Mills,7230,0
1265,21.38,2017-12-25 05:27:18,Luling,8021,0
1266,77.71,2017-12-25 13:57:36,Doniphan,5970,0
1267,24919.84,2017-12-25 18:15:32,Jasper,5942,1
1268,39.2,2017-12-26 03:07:02,Bogalusa,7542,0
1269,20.52,2017-12-26 11:31:46,Muncie,5192,0
1270,40.9,2017-12-27 11:19:21,Parsons,5655,0
1271,68.7,2017-12-27 19:28:59,Butler,3640,0
1272,55.06,2017-12-28 18:18:57,Bumpass,8931,0
1273,11.95,2017-12-29 01:49:37,Bokeelia,4411,0
1274,34.88,2017-12-31 12:12:54,North Haven,8041,0
1275,44.03,2018-01-01 10:56:57,Port au Prince,3001,0
1276,26.13,2018-01-03 11:15:21,South Gate,5661,0
1277,31.09,2018-01-05 11:08:36,Waterford,5261,0
1278,54.04,2018-01-05 19:56:18,Grants Pass,3008,0
1279,81.93,2018-01-05 21:45:42,Clovis,4829,0
1280,61.26,2018-01-06 19:38:03,Roberts,3390,0
1281,87.39,2018-01-06 23:45:40,Springville,9402,0
1282,39.04,2018-01-07 14:05:08,Elkin,5816,0
1283,42.99,2018-01-09 03:17:31,Saginaw,3005,0
1284,17.79,2018-01-09 16:55:47,Canon City,3405,0
1285,48.55,2018-01-09 22:08:37,Kingston,5661,0
1286,49.11,2018-01-12 05:16:32,Studio City,5300,0
1287,47.46,2018-01-12 09:55:31,Rising Fawn,5193,0
1288,36.22,2018-01-12 15:16:43,Melvindale,5300,0
1289,30.67,2018-01-13 00:00:21,Teague,5193,0
1290,40.43,2018-01-14 09:27:28,Cascilla,5621,0
1291,72.89,2018-01-14 22:57:19,Gilman,5815,0
1292,20.15,2018-01-15 03:38:41,Springville,3009,0
1293,40.64,2018-01-16 02:50:23,Laconia,3359,0
1294,69.09,2018-01-16 17:52:21,West Terre Haute,3730,0
1295,28.81,2018-01-16 19:13:22,North Richland Hills,3256,0
1296,44.1,2018-01-17 06:24:59,Newton,6300,0
1297,46.49,2018-01-19 15:02:43,Phenix City,3405,0
1298,17.42,2018-01-19 16:46:52,Genoa,3144,0
1299,70.67,2018-01-19 20:28:38,Olive Hill,3260,0
1300,94.67,2018-01-21 08:40:37,Hyattsville,5813,0
1301,131.37,2018-01-21 23:43:28,Canal Fulton,3058,0
1302,23.22,2018-01-24 10:12:38,Clifton,7011,0
1303,40.4,2018-01-25 02:52:43,Rosharon,8021,0
1304,45.2,2018-01-25 05:02:07,Cold Spring Harbor,3075,0
1305,46.11,2018-01-25 08:28:45,Hollywood,5045,0
1306,23.31,2018-01-25 12:09:28,Venice,5533,0
1307,19.37,2018-01-27 22:34:05,Bon Aqua,3000,0
1308,36.57,2018-01-28 00:30:25,Park Hill,5300,0
1309,27.01,2018-01-31 02:31:38,Charlestown,5541,0
1310,45.79,2018-01-31 11:58:27,Severna Park,5719,0
1311,34.61,2018-01-31 17:35:16,Belcamp,3260,0
1312,44.66,2018-01-31 18:36:00,Saint Helena,5251,0
1313,81.47,2018-02-02 16:27:13,Murrayville,7832,0
1314,35.12,2018-02-03 14:01:22,Willshire,7801,0
1315,44.37,2018-02-05 15:01:38,Elyria,3260,0
1316,39.69,2018-02-05 19:37:39,Manahawkin,7393,0
1317,28.36,2018-02-06 08:33:43,Merced,7832,0
1318,86.64,2018-02-07 01:35:27,Corpus Christi,5261,0
1319,35.09,2018-02-08 12:45:33,Providence,3256,0
1320,15.55,2018-02-08 20:11:00,Beulah,7349,0
1321,30.05,2018-02-08 21:16:29,Hallandale,8011,0
1322,30.92,2018-02-09 23:34:25,Puyallup,5977,0
1323,17.04,2018-02-10 16:20:29,Jamaica,3008,0
1324,19.51,2018-02-10 21:28:03,Jerseyville,5813,0
1325,34.85,2018-02-13 20:30:23,North Adams,3359,0
1326,140.21,2018-02-14 04:37:14,Raceland,7802,0
1327,76.44,2018-02-15 23:13:40,Greeley,7802,0
1328,39.47,2018-02-16 19:21:10,Antlers,3359,0
1329,30.02,2018-02-17 03:00:24,Bethlehem,4899,0
1330,21.4,2018-02-17 10:27:17,Derby,4411,0
1331,73.82,2018-02-18 09:29:00,Hill City,5300,0
1332,41.43,2018-02-18 10:01:04,Henrico,5722,0
1333,28.65,2018-02-19 00:49:41,Ridgeland,3504,0
1334,43.57,2018-02-19 08:44:42,Downey,4131,0
1335,44.53,2018-02-20 10:10:19,Okay,5812,0
1336,92.9,2018-02-21 11:43:56,Barcelona,7210,0
1337,31.71,2018-02-21 17:41:37,Uniontown,7802,0
1338,19.34,2018-02-21 22:04:32,Clint,3775,0
1339,56.43,2018-02-21 23:39:55,Deridder,6300,0
1340,29.29,2018-02-23 12:40:38,Mc Arthur,7210,0
1341,35.27,2018-02-24 10:07:13,Selbyville,5310,0
1342,72.06,2018-02-24 10:58:47,Saint Ann,7531,0
1343,53.82,2018-02-24 12:57:56,Lake Junaluska,7011,0
1344,27.89,2018-02-25 05:44:56,Reisterstown,5814,0
1345,46.32,2018-02-25 16:34:16,Flint,8111,0
1346,25.52,2018-02-27 16:05:11,Shawnee,8043,0
1347,42.5,2018-02-28 16:26:06,Arlington,7349,0
1348,29.98,2018-03-01 00:13:36,East Elmhurst,5977,0
1349,31.58,2018-03-01 07:50:48,Valley Park,7542,0
1350,25.69,2018-03-01 23:30:20,Takoma Park,5813,0
1351,19.92,2018-03-02 03:39:30,Yates City,8011,0
1352,37.07,2018-03-03 15:12:13,Thompsons Station,8011,0
1353,50.03,2018-03-04 23:23:39,East Liverpool,4899,0
1354,58.52,2018-03-05 04:52:15,Fellsmere,8011,0
1355,160.69,2018-03-05 20:18:22,Kansas City,8111,0
1356,10311.72,2018-03-05 20:32:30,Chillicothe,3001,1
1357,19.63,2018-03-06 15:36:23,Zebulon,3596,0
1358,26.42,2018-03-07 01:50:01,Saint Paul,7801,0
1359,33.08,2018-03-08 12:18:02,Camp Pendleton,3144,0
1360,15434.45,2018-03-09 23:23:59,Chetek,4411,1
1361,28.58,2018-03-10 23:23:43,Huntsville,4112,0
1362,47.63,2018-03-12 14:38:06,Hong Kong,5912,0
1363,61.13,2018-03-13 07:07:01,West Memphis,8011,0
1364,48.34,2018-03-13 22:24:06,Owings Mills,8043,0
1365,52.13,2018-03-13 23:43:26,Connellys Springs,4411,0
1366,45.18,2018-03-14 05:04:40,Anaheim,5733,0
1367,29.56,2018-03-14 17:06:55,New Lebanon,5651,0
1368,49.62,2018-03-14 21:32:18,Warrenton,7549,0
1369,23.92,2018-03-14 23:24:27,Avery,7549,0
1370,8338.18,2018-03-15 08:51:57,Kennett Square,3389,1
1371,37.58,2018-03-16 02:07:12,Barnhart,8021,0
1372,58.35,2018-03-17 13:24:17,Kingsburg,5094,0
1373,30.44,2018-03-18 03:00:22,Oriskany Falls,5661,0
1374,19.68,2018-03-20 00:18:28,Tullos,9402,0
1375,101.55,2018-03-22 05:51:48,Dundee,7542,0
1376,54.89,2018-03-22 08:14:20,Eastham,4214,0
1377,50.79,2018-03-22 19:01:07,North Kingstown,5812,0
1378,31.36,2018-03-22 19:59:02,Hull,5719,0
1379,79.17,2018-03-23 02:43:38,Hartsdale,3504,0
1380,72.41,2018-03-23 06:37:36,Stratford,7538,0
1381,47.34,2018-03-23 19:36:10,El Cajon,3005,0
1382,44.91,2018-03-24 12:55:41,Seminole,4411,0
1383,67.38,2018-03-24 18:13:37,Braham,4722,0
1384,65.82,2018-03-27 05:02:16,Guymon,5970,0
1385,44.91,2018-03-30 07:01:42,Puerto Vallarta,5499,0
1386,29.86,2018-03-30 09:05:37,San Francisco,9402,0
1387,26.5,2018-03-31 13:43:10,Long Lane,3389,0
1388,92.46,2018-03-31 20:51:37,Bumpass,5970,0
1389,50.99,2018-04-01 00:43:12,Cicero,8931,0
1390,50.91,2018-04-01 08:09:09,Sutter Creek,5970,0
1391,27.71,2018-04-02 09:54:40,Salida,4411,0
1392,86.25,2018-04-02 16:55:50,Grantham,5970,0
1393,65.48,2018-04-03 20:27:43,Princeton,8049,0
1394,42.51,2018-04-04 06:48:35,Geneseo,3640,0
1395,11.65,2018-04-04 23:02:50,Madrid,3256,0
1396,74.64,2018-04-07 13:30:45,Foxboro,3387,0
1397,18609.86,2018-04-08 11:26:43,Zionsville,5251,1
1398,38.36,2018-04-09 09:09:48,Prichard,5712,0
1399,21.12,2018-04-10 02:02:52,Newark,5815,0
1400,29.18,2018-04-10 12:02:47,Blauvelt,8043,0
1401,24.47,2018-04-10 21:33:31,Elizabeth,3260,0
1402,35.31,2018-04-11 13:33:55,Prairie Grove,5941,0
1403,28.61,2018-04-11 14:26:22,Taylorsville,8099,0
1404,85.58,2018-04-13 13:46:09,Bethlehem,7538,0
1405,112.21,2018-04-13 17:23:59,Parsons,8021,0
1406,24.02,2018-04-14 08:37:51,Rosemead,3007,0
1407,49.46,2018-04-14 22:27:15,North Augusta,7995,0
1408,93.71,2018-04-16 17:12:17,West Memphis,3405,0
1409,39.31,2018-04-16 21:04:41,Oak View,3132,0
1410,72.71,2018-04-18 09:13:49,Paramus,3775,0
1411,23.77,2018-04-18 15:45:41,Mcalester,4784,0
1412,32.49,2018-04-19 01:40:29,Pike Road,5411,0
1413,31.93,2018-04-20 05:43:07,Chestnut Hill,7210,0
1414,42.59,2018-04-20 19:22:34,Southgate,5813,0
1415,57.82,2018-04-21 10:26:22,Renfrew,8062,0
1416,28.86,2018-04-24 09:18:50,Rising Sun,5912,0
1417,43.07,2018-04-25 00:26:12,Olcott,3000,0
1418,22.38,2018-04-25 20:20:55,Loami,5533,0
1419,14091.41,2018-04-26 02:50:17,Ewa Beach,5211,1
1420,41.72,2018-04-26 03:08:23,Covina,5310,0
1421,18.33,2018-04-26 10:39:23,Reading,5533,0
1422,31.65,2018-04-26 13:03:38,Belvedere Tiburon,5411,0
1423,38.24,2018-04-26 15:44:06,Carman,5712,0
1424,49.34,2018-04-27 13:33:27,Greensburg,7011,0
1425,22.19,2018-04-28 03:47:14,Fairfield,5310,0
1426,46.27,2018-04-29 06:09:40,Bothell,3730,0
1427,55.77,2018-04-29 19:01:59,Rowley,4829,0
1428,35.1,2018-04-30 03:21:43,Evansville,5921,0
1429,73.11,2018-04-30 14:04:49,Gardena,8049,0
1430,13.45,2018-05-01 12:16:51,Chino Hills,4214,0
1431,23.5,2018-05-02 19:31:03,Libertyville,5411,0
1432,34.87,2018-05-03 11:09:56,Hillsboro,5719,0
1433,29.82,2018-05-03 22:18:46,Angola,5947,0
1434,27.37,2018-05-04 06:07:21,Massillon,7832,0
1435,60.01,2018-05-04 14:09:07,Holland,5661,0
1436,57.91,2018-05-05 15:52:58,Ridgeland,5621,0
1437,65.24,2018-05-06 02:07:24,Montgomery Village,3730,0
1438,24.08,2018-05-06 16:46:46,Clinton Township,7542,0
1439,52.31,2018-05-06 22:13:51,Fergus Falls,3504,0
1440,19.2,2018-05-07 13:34:09,Amboy,5661,0
1441,31.55,2018-05-07 23:28:26,Saint Maries,5812,0
1442,35.94,2018-05-08 12:16:34,Murphys,8021,0
1443,41.41,2018-05-09 02:17:03,Honolulu,5816,0
1444,33.99,2018-05-09 05:34:54,Warrenton,7230,0
1445,55.76,2018-05-09 07:59:38,Sanger,8041,0
1446,57.86,2018-05-09 12:35:32,Watsonville,3387,0
1447,36.74,2018-05-09 13:30:25,Camp Hill,4900,0
1448,21.82,2018-05-11 17:03:31,Maryville,5651,0
1449,22.76,2018-05-12 02:59:30,Timnath,7531,0
1450,28.92,2018-05-14 11:42:52,Wilson,3684,0
1451,56.28,2018-05-16 11:33:24,Purcell,4900,0
1452,35.29,2018-05-16 12:49:12,Spokane,7542,0
1453,23.22,2018-05-16 16:54:02,Pennington,5970,0
1454,75.67,2018-05-16 23:00:47,Clermont,3596,0
1455,37.36,2018-05-17 01:59:35,Woodland Hills,3058,0
1456,20.62,2018-05-17 06:02:24,Ararat,3387,0
1457,85.22,2018-05-17 22:02:11,Black Diamond,5947,0
1458,28.32,2018-05-19 07:39:10,Riverton,9402,0
1459,85.41,2018-05-20 05:35:15,Ottumwa,8049,0
1460,48.92,2018-05-20 15:24:38,Gates Mills,5733,0
1461,20118.61,2018-05-22 03:24:54,Elmont,4411,1
1462,73.21,2018-05-22 07:21:20,Fairmont,3132,0
1463,67.57,2018-05-22 14:17:37,Akron,5655,0
1464,24.32,2018-05-22 19:50:14,Sutersville,5310,0
1465,25.21,2018-05-23 04:12:58,Longwood,3596,0
1466,102.02,2018-05-24 15:15:45,Austin,3393,0
1467,32.4,2018-05-24 20:23:47,Santa Ana,5094,0
1468,50.12,2018-05-24 21:12:11,Montgomery Village,4121,0
1469,33.33,2018-05-24 23:03:09,Alamo,4411,0
1470,98.3,2018-05-25 21:37:47,Iron Mountain,5655,0
1471,65.43,2018-05-26 17:07:01,Massillon,4899,0
1472,19.15,2018-05-27 04:33:02,Manvel,5912,0
1473,56.7,2018-05-27 11:48:15,Lewistown,5192,0
1474,45.69,2018-05-27 18:08:53,Camanche,6300,0
1475,45.99,2018-05-27 22:39:51,Lake Havasu City,7549,0
1476,24.26,2018-05-28 00:41:59,Estes Park,3005,0
1477,58.4,2018-05-28 16:20:18,Cambridge,5310,0
1478,59.59,2018-05-29 01:34:42,Sturgis,5947,0
1479,62.95,2018-05-30 05:27:56,Garden City,3389,0
1480,25.1,2018-05-30 10:45:53,West Berlin,3730,0
1481,9.81,2018-05-31 00:03:36,Miami Beach,3005,0
1482,78.31,2018-05-31 04:05:52,Youngstown,3775,0
1483,61.14,2018-05-31 09:26:14,Seabrook,8099,0
1484,123.11,2018-05-31 21:20:50,Union Springs,7802,0
1485,27.29,2018-06-01 04:52:24,San Bernardino,4131,0
1486,73.2,2018-06-02 02:00:26,Forest,5816,0
1487,41.61,2018-06-02 09:14:58,Taylorsville,3771,0
1488,82.38,2018-06-04 04:54:09,Mossyrock,4112,0
1489,54.03,2018-06-06 03:08:31,Tarawa Terrace,5655,0
1490,66.53,2018-06-06 03:25:51,Tulsa,7832,0
1491,21.63,2018-06-07 23:35:12,Lone Star,3395,0
1492,18.51,2018-06-08 00:45:09,Manasquan,3722,0
1493,31.45,2018-06-08 18:19:44,Hartsville,3405,0
1494,27.39,2018-06-09 01:09:47,Mount Clemens,3058,0
1495,64.41,2018-06-09 23:18:03,Newburgh,4784,0
1496,21.21,2018-06-10 00:14:34,San Ramon,3393,0
1497,143.71,2018-06-10 06:03:01,Warsaw,3008,0
1498,68.12,2018-06-10 09:52:34,Port Chester,5921,0
1499,36.5,2018-06-11 02:55:40,Clarkson,3174,0
1500,26.59,2018-06-11 14:59:43,Chamberlain,7531,0
1501,71.66,2018-06-12 04:06:40,Humble,7802,0
1502,62.06,2018-06-12 13:09:26,Mendham,5941,0
1503,41.87,2018-06-12 15:14:02,Easley,4829,0
1504,25.35,2018-06-13 18:37:43,Placentia,3395,0
1505,44.82,2018-06-13 21:25:06,Lees Summit,5970,0
1506,13.91,2018-06-14 06:07:56,Bushland,4899,0
1507,36.85,2018-06-19 08:07:16,Sharon Hill,5947,0
1508,31.02,2018-06-21 14:30:01,Ferdinand,5921,0
1509,23.7,2018-06-21 23:25:25,Anaheim,3395,0
1510,29.95,2018-06-22 16:06:18,Mesquite,3256,0
1511,32.81,2018-06-23 08:33:07,Jenks,3387,0
1512,23.76,2018-06-23 12:49:13,Guymon,5045,0
1513,93.42,2018-06-25 09:22:08,Fillmore,3775,0
1514,27.73,2018-06-27 07:20:00,Monmouth,5812,0
1515,23.63,2018-06-27 17:04:00,Darien,4784,0
1516,53.27,2018-06-28 18:08:56,Cincinnati,5661,0
1517,26.26,2018-06-29 13:14:41,Cabot,3504,0
1518,23.42,2018-06-30 18:38:59,Pine Plains,5970,0
1519,62.49,2018-07-01 10:25:47,Convoy,5815,0
1520,51.04,2018-07-01 21:05:30,Plattsburg,4899,0
1521,21.39,2018-07-02 03:47:11,Bremen,5094,0
1522,67.77,2018-07-03 11:34:36,Brandywine,5719,0
1523,39.38,2018-07-03 22:02:51,Woodbridge,5499,0
1524,26.4,2018-07-04 21:52:19,Tallevast,3387,0
1525,23.05,2018-07-05 06:14:40,Montville,4899,0
1526,72.46,2018-07-05 12:36:50,Santa Clara,8043,0
1527,40.96,2018-07-07 01:13:49,Denver,5941,0
1528,67.07,2018-07-07 07:09:24,Point Reyes Station,7349,0
1529,44.33,2018-07-08 00:11:04,Cape Coral,8062,0
1530,37.35,2018-07-08 10:17:29,Warners,5733,0
1531,28.18,2018-07-09 00:36:17,Ararat,3008,0
1532,37.44,2018-07-09 08:07:06,Venice,3640,0
1533,45.4,2018-07-09 11:24:34,Bellingham,3009,0
1534,32.07,2018-07-11 05:41:54,Beecher,5261,0
1535,36.79,2018-07-11 05:47:13,Carleton,3174,0
1536,23.02,2018-07-11 08:15:05,Slovan,8011,0
1537,28.25,2018-07-11 08:53:30,Tarentum,7538,0
1538,59.12,2018-07-11 10:46:26,Blue Lake,8111,0
1539,31.22,2018-07-13 21:52:07,Manchester Center,5942,0
1540,56.98,2018-07-16 08:25:09,Cumberland,1711,0
1541,34.32,2018-07-17 07:26:48,Van Alstyne,3008,0
1542,42.9,2018-07-17 14:56:52,Ukiah,5932,0
1543,34.22,2018-07-18 12:30:08,Cordele,8041,0
1544,27.22,2018-07-18 22:34:00,Alamo,3387,0
1545,42.86,2018-07-19 19:15:48,Neenah,5712,0
1546,39.12,2018-07-19 23:14:15,Roselle,9402,0
1547,95.73,2018-07-20 14:01:43,Painesville,8041,0
1548,30.92,2018-07-21 08:16:38,Allenton,4900,0
1549,8.85,2018-07-22 18:28:04,Moseley,3596,0
1550,64.05,2018-07-23 17:49:31,Getzville,3395,0
1551,53.35,2018-07-25 03:31:29,South Lyon,3066,0
1552,110.95,2018-07-25 05:49:06,Key Largo,7802,0
1553,60.1,2018-07-25 11:48:51,Plant City,7996,0
1554,39.2,2018-07-25 16:41:42,Anderson,5045,0
1555,15.7,2018-07-25 19:45:30,Minneapolis,5300,0
1556,34.43,2018-07-26 02:41:33,Wrightsville,7832,0
1557,67.3,2018-07-26 07:39:30,Woodridge,8041,0
1558,26.26,2018-07-26 07:43:07,Columbia,3504,0
1559,65.94,2018-07-26 10:17:00,Haltom City,5533,0
1560,89.56,2018-07-26 13:08:10,Smithville,3256,0
1561,54.91,2018-07-26 19:26:02,Frederica,7801,0
1562,33.82,2018-07-28 02:44:18,Danielsville,3390,0
1563,31.85,2018-07-29 16:49:54,Cheltenham,7230,0
1564,56.57,2018-07-29 20:37:38,Arcata,5541,0
1565,85.62,2018-07-30 22:54:33,Margaretville,5942,0
1566,91.12,2018-07-31 04:12:56,Boulder,3389,0
1567,46.47,2018-08-01 16:04:00,Downey,7531,0
1568,87.35,2018-08-01 18:08:24,Defiance,3504,0
1569,37.12,2018-08-01 22:12:58,Woodburn,5300,0
1570,32.21,2018-08-02 13:12:07,Mcminnville,4411,0
1571,35.85,2018-08-04 03:18:30,Gardner,8049,0
1572,27.68,2018-08-04 11:35:39,Cordele,8062,0
1573,31.68,2018-08-04 15:11:13,Lake Luzerne,4899,0
1574,11317.42,2018-08-06 02:44:45,Reading,5814,1
1575,33.4,2018-08-06 20:03:58,Trafford,4511,0
1576,29.17,2018-08-07 01:42:06,Fort Collins,5651,0
1577,58.27,2018-08-07 06:21:41,Mars,5941,0
1578,54.03,2018-08-07 18:44:51,Dulles,5211,0
1579,34.95,2018-08-11 19:45:35,Escondido,3640,0
1580,61.49,2018-08-12 05:35:39,Charleston,3006,0
1581,36.97,2018-08-12 08:07:33,Norcross,3359,0
1582,15.28,2018-08-12 12:33:59,Gregory,7349,0
1583,20794.76,2018-08-12 14:33:06,West Covina,3780,1
1584,24.04,2018-08-15 00:30:44,Scottsmoor,6300,0
1585,57.68,2018-08-15 14:36:25,Summerville,5310,0
1586,28.22,2018-08-15 15:51:11,Red Hook,4131,0
1587,38.78,2018-08-16 16:20:35,Medford,3509,0
1588,43.21,2018-08-16 21:32:55,Nashville,5921,0
1589,43.35,2018-08-16 23:05:51,Covington,4814,0
1590,49.19,2018-08-17 14:50:55,Knoxville,7011,0
1591,38.02,2018-08-20 09:06:44,Arlington Heights,5815,0
1592,33.0,2018-08-20 20:10:12,Brawley,3075,0
1593,59.88,2018-08-22 01:38:30,Brewster,5941,0
1594,71.58,2018-08-22 06:14:25,Brownsville,5722,0
1595,28.43,2018-08-22 10:29:21,Procious,4784,0
1596,25.22,2018-08-22 13:03:34,Middle Point,5499,0
1597,19.34,2018-08-24 18:44:52,Dearborn,3730,0
1598,70.9,2018-08-24 23:15:32,Manteo,4511,0
1599,47.27,2018-08-25 10:13:08,Erie,5261,0
1600,31.56,2018-08-26 04:17:46,Atlanta,7210,0
1601,30.65,2018-08-26 18:11:58,Trafford,5499,0
1602,37.99,2018-08-27 00:40:21,Lovettsville,5311,0
1603,27.37,2018-08-28 19:16:13,Redmond,5541,0
1604,120.76,2018-08-29 09:33:43,Elmhurst,5261,0
1605,35.52,2018-08-29 16:50:07,Sorrento,8011,0
1606,43.16,2018-08-30 09:33:10,Cabo San Lucas,5712,0
1607,35.34,2018-08-31 02:17:39,Moosup,5211,0
1608,26.3,2018-08-31 06:08:25,Clinton,3009,0
1609,19.58,2018-08-31 10:00:21,Huntington,5813,0
1610,26.45,2018-08-31 12:56:07,Palos Verdes Peninsula,7801,0
1611,25.78,2018-09-03 12:16:22,Romulus,7801,0
1612,47.93,2018-09-03 17:16:36,Woodland Hills,7011,0
1613,27.13,2018-09-04 01:25:11,New Providence,4214,0
1614,35.85,2018-09-04 21:04:49,Rapid City,3009,0
1615,44.86,2018-09-05 15:59:31,Pomona,3075,0
1616,30.21,2018-09-06 00:54:24,Waldorf,3006,0
1617,23793.0,2018-09-06 13:47:37,San Bernardino,3395,1
1618,24.78,2018-09-06 23:28:43,Queens Village,4131,0
1619,91.0,2018-09-07 14:55:25,Dry Fork,5211,0
1620,22.49,2018-09-09 05:25:49,Maple Hill,3389,0
1621,18.23,2018-09-09 10:33:24,Palmetto,6300,0
1622,42.24,2018-09-09 17:03:50,Funafuti,5499,0
1623,36.1,2018-09-09 23:40:35,East Hartford,7011,0
1624,24.17,2018-09-11 15:08:35,Woodbridge,5712,0
