transaction_id,date,amount,merchant_name,transaction_type,location,recurrence_flag,login_attempts,transaction_duration,day_of_week,is_weekend,rolling_mean_3mo_amount,rolling_std_3mo_amount,time_since_last_tx_days,is_anomaly
d746a891-0b7d-41bc-a439-08c1e2fff770,2024-02-04,410.9,M054,Debit,Houston,False,1,201.31336291085472,6,True,429.6264818882157,54.112572892183216,1.0,False
8506f5d6-9cb1-488c-81d9-c378bb4b0f02,2023-09-13,697.61,M023,Debit,Mesa,False,0,149.19607116509013,2,False,656.0734842749872,96.79920659447534,10.0,False
04d93a32-ceb1-4e2b-b2ee-29e748ac279e,2022-04-30,353.13,M083,Debit,Miami,True,2,1.0,5,True,301.847880749108,28.98865760713012,2.0,False
cc0f164e-f8fb-47e0-ae45-6aaebb29c40f,2023-02-26,0.5,M061,Credit,San Antonio,True,0,263.083619671517,6,True,0.487356624799714,0.0627856575608834,10.0,False
3509ec7e-12f2-414c-af79-8234f8807074,2024-05-02,283.98,M090,Credit,Fort Worth,False,1,222.40314265783857,3,False,233.38687271575657,21.357029852729735,5.0,False
661a6dc7-bc08-42a2-a362-ca185c490442,2024-04-21,44.83,M020,Debit,Virginia Beach,False,0,159.66615562953993,6,True,43.45581296858589,4.327694813140812,1.0,False
09eb508b-513e-497b-9fe0-9661c71380d6,2023-09-02,72.43,M074,Debit,Phoenix,False,0,111.5584826385496,5,True,79.84560870418025,11.89435368826369,1.0,False
897119ee-1974-49c5-9733-241fd8ab9612,2024-05-06,254.87,M060,Credit,Albuquerque,False,0,201.72291537328903,0,False,279.65755059374084,21.471982861863747,5.0,False
6c8ab682-bea2-4dbf-9afa-6f79e50f0261,2023-04-16,287.33,M012,Credit,Seattle,False,1,236.35972213130825,6,True,314.9487673891174,42.92466558607065,60.0,False
09ca68af-11a2-4e1e-9f8f-8da6e53cac74,2022-10-28,519.37,M088,Credit,San Francisco,False,0,50.512856644299795,4,False,574.6428445718526,41.00674421645593,10.0,True
a577522e-cf1b-417a-9d5a-efed62adc421,2023-01-06,985.94,M054,Debit,Jacksonville,True,1,178.23594734985218,4,False,1065.5227805483855,121.25463006522016,60.0,False
804d39f0-0db5-428a-9503-6ba47c0b62c0,2023-02-22,353.27,M053,Credit,Tucson,False,1,52.57135168293069,2,False,388.95085373700937,53.16284661747315,5.0,False
2c21678a-4440-4cca-bcd8-86b762c7967f,2022-01-08,196.58,M061,Credit,Philadelphia,False,1,136.3483021000952,5,True,191.96358090085545,20.235713555865956,2.0,True
5c6a5d02-6994-40cf-a1b6-abe9610ff1e0,2024-08-02,0.5,M075,Debit,Columbus,True,1,114.40608876957636,4,False,0.4611510483534656,0.0251015267230693,60.0,False
80806201-62a3-4a81-89ae-c6803681cff1,2023-12-04,46.74,M097,Debit,Houston,True,0,357.5711789201127,0,False,51.41624918452862,7.91944051384729,0.5,False
d4c316b7-4ef2-4534-91d9-caed126db920,2022-10-27,365.74,M033,Debit,Las Vegas,False,1,129.44706609614636,3,False,332.4566401625147,57.17873993036394,30.0,False
ebaa952d-8c24-4b70-b78c-b56350562fd0,2024-01-04,630.79,M031,Credit,San Antonio,True,0,159.30442096845576,3,False,654.1801818297969,112.6363593687493,0.001,True
49ee0b28-fb2f-49f6-8e0d-da1644562a85,2024-09-11,48.06,M067,Credit,Houston,False,0,110.66027725740922,2,False,56.775980998556975,4.198686338538192,1.0,False
cfe50ece-6e34-4e92-afda-0a419d469144,2023-12-06,211.3,M088,Debit,Denver,False,2,101.84659859003118,2,False,225.23850165951345,36.22802180861057,180.0,True
12df9dc3-0378-4894-b0da-11b25cc73ea6,2023-11-11,318.94,M054,Credit,Oklahoma City,True,1,124.58292469025362,5,True,261.7469347960761,62.6629979877146,2.0,False
4f568dce-632c-4dc4-90d8-6220b459b4fb,2024-02-10,520.2,M012,Debit,Los Angeles,False,0,161.7838718455263,5,True,431.6767592568254,29.30988301352816,2.0,False
1e136f61-24c0-49fc-a8db-7eeb5b22a201,2023-08-26,169.02,M042,Credit,Raleigh,False,1,179.4798261866437,5,True,195.59508792108457,27.03408092986314,10.0,False
29fa6b3f-2f9b-48e6-a1a0-fd7f1a942bd5,2023-05-09,180.53,M084,Debit,Virginia Beach,False,0,99.90900363213332,1,False,149.92293147382813,29.352318321975325,5.0,False
835387e3-b829-4c35-9886-cc2c8462dbc8,2022-10-04,49.48,M098,Credit,Philadelphia,False,0,201.899448608056,1,False,56.50863321578088,6.604508737158554,5.0,False
e62ae07f-93c8-4c7f-bff4-4b7ce8b1b348,2024-02-27,258.46,M031,Credit,Indianapolis,True,1,85.97783504970995,1,False,267.236953530021,28.74705987327088,30.0,False
d4577842-e165-47d3-a267-fd68bdb2e029,2024-01-19,0.5,M039,Debit,Los Angeles,False,1,90.94677476642214,4,False,0.4195494782366289,0.0928869078762216,5.0,False
b81f150c-c070-43fc-8357-5f9701adfa05,2022-03-18,187.77,M096,Credit,Houston,True,1,121.7275851586634,4,False,204.42016155735067,17.97437530937212,30.0,False
effe39f1-4970-4ee5-a13f-7b996490b3e0,2024-02-11,450.51,M027,Credit,Jacksonville,False,2,22.730493471132657,6,True,461.7601465109794,43.735267992060685,10.0,True
dd57f096-7f83-4630-95e1-fb7fcc512264,2024-03-16,640.75,M096,Debit,Las Vegas,False,0,109.71952602551812,5,True,758.3162433549388,61.221438182378265,30.0,False
da5d0c40-4836-4cff-95d0-ca42a80b45a2,2022-01-18,8227.426702190205,M040,Debit,Indianapolis,False,0,4.000717977858236,1,False,250.05781009649928,19.171559098424293,2.0,True
cd51cb09-7827-4f5e-930b-198aec558123,2023-03-09,260.47,M018,Credit,Dallas,False,1,209.27946169924311,3,False,250.2633052410752,32.962512562950025,1.0,False
a3b9e20d-7901-4b85-8372-7fdfb20d9861,2024-12-26,853.59,M030,Debit,San Francisco,False,1,97.4762104084948,3,False,913.4686313711826,108.57447372646187,30.0,False
5c373993-6590-4f82-8e3a-12850ee6d9ce,2024-05-21,844.35,M073,Debit,Houston,False,0,175.19437625455373,1,False,926.4692461890646,95.72320776993772,30.0,False
9d6cb46e-91cc-4181-b819-2b1b6707c5e2,2023-01-09,129.82,M076,Credit,Louisville,False,1,142.35873840905143,0,False,119.41253945923268,20.69436031961062,5.0,False
a470b087-2156-44ec-8088-f594338c3ff9,2022-03-03,660.87,M075,Credit,Dallas,False,1,113.05541389454554,3,False,622.7273690818281,79.70267349981982,30.0,False
a40a530d-1d49-4a96-b8e1-0989877b3942,2023-06-11,6714.986706160099,M063,Credit,Indianapolis,False,1,74.59202033346594,6,True,171.86462535619887,16.56156472952557,2.0,True
7f4982a3-42ae-4873-9829-96be058a35e8,2023-11-22,0.5,M015,Debit,Dallas,False,2,1.0,2,False,0.4024171033697075,0.0324894712244983,0.5,False
be66abe1-8b8e-4336-8c8d-cbad81ae047a,2024-04-22,231.51,M098,Credit,Indianapolis,True,1,25.78720503365314,0,False,264.4672588540874,27.592994046738873,1.0,False
296c7638-a1a0-47d1-a9d1-7774eb04170d,2022-04-26,543.65,M054,Credit,Memphis,True,0,195.6892687400796,1,False,563.5003982108311,86.03051995953632,2.0,False
3092096b-7aee-45b7-b47a-13bbf54ed590,2023-07-04,979.01,M051,Debit,Virginia Beach,False,1,218.0278944701923,1,False,790.5396025599059,131.85629047513947,10.0,False
c918da7d-aa09-4857-86bf-2d666d215a0e,2023-09-06,538.97,M053,Debit,Las Vegas,False,0,192.6887573007588,2,False,646.2581567199187,56.21890316791392,90.0,True
d893a8d8-07e5-4fc6-881b-9af09ba22107,2024-11-05,31.35,M036,Debit,Las Vegas,True,0,47.206828333428305,1,False,27.664408609356016,5.417795574620641,10.0,False
aec71679-0097-4b49-a6ea-1b29a1926ba4,2024-10-30,606.52,M020,Debit,Fresno,False,1,213.12920940813217,2,False,503.557463038392,45.61408012236613,5.0,False
0f726322-5cbf-4d2e-b05b-bc1f19b9f314,2024-06-19,0.5,M076,Debit,Los Angeles,True,1,146.35721210819236,2,False,0.5734396819136969,0.0916662959923715,10.0,False
93ef8f85-1215-40f8-ba09-41979e7e961b,2023-09-12,609.72,M057,Credit,Las Vegas,False,2,107.64658505667992,1,False,615.376242523788,80.67250322662588,5.0,False
f49bdb4f-c670-4050-bdb9-eb6175981a0e,2022-06-12,740.07,M097,Credit,Chicago,True,0,110.5388499351665,6,True,696.0841466077877,84.54263879803548,60.0,False
66ac32fd-70b9-4120-8ecc-3da47feb9531,2023-11-06,435.88,M006,Credit,Albuquerque,False,0,175.743578999698,0,False,372.10540331182466,82.39244451177737,0.5,False
a4014692-d805-4ebf-906c-7d799a9da825,2024-06-26,290.07,M030,Debit,San Diego,False,1,135.78870299026983,2,False,233.84441000771108,48.292557799149755,365.0,True
2ad22177-c2bc-40ab-a988-5acdb465809e,2022-11-13,132.9,M064,Debit,Albuquerque,False,1,159.45146297497243,6,True,114.6609540057467,22.91728534040352,60.0,False
cc2cc497-84ae-4537-b54e-a704d761ae4a,2024-06-23,803.69,M079,Credit,Phoenix,False,0,51.352047898628655,6,True,889.0187749519732,125.47989128641636,2.0,False
08f40a3d-268f-4aac-a17d-0d53219d7ff2,2022-09-28,275.93,M053,Debit,Houston,False,1,32.77141555546801,2,False,247.40721129894953,21.49226849305372,5.0,False
5a273554-c600-4b32-9127-f667bbd20e58,2023-12-02,107.18,M088,Debit,Philadelphia,False,1,99.29124509583608,5,True,97.9822694018818,14.769216428598158,5.0,False
f37d40a6-3e41-4553-b4ae-32a470e3e43a,2024-04-04,500.19,M087,Debit,Boston,False,1,183.7231749874631,3,False,555.0467362552326,52.12792154188819,60.0,False
0fd56170-daec-4946-86e5-d1c36cd076d9,2022-02-25,279.01,M083,Credit,San Diego,False,0,45.65884094378488,4,False,251.70651684196423,54.00455280857023,2.0,False
0a6d0959-ff75-46e2-9fa3-ef269ae5a6dc,2022-10-29,349.8,M072,Credit,Austin,False,1,1.0,5,True,335.20509738074867,41.79694097849484,1.0,False
1f3cbf68-007a-4f3d-ae88-ed72f05cb848,2022-08-30,721.03,M065,Credit,Seattle,False,1,56.4234452977972,1,False,590.3420049576298,94.32902277062414,30.0,False
c24ed695-1b92-4636-b4cf-cf22d2a1e4e7,2024-12-27,0.5,M089,Credit,Los Angeles,False,0,257.5026230646838,4,False,0.5375872338643852,0.042709494442386,1.0,False
c450cb9a-1469-4f08-a03e-64ead64f0d3c,2022-12-07,630.26,M035,Credit,San Jose,False,0,24.6533450354373,2,False,700.2706239536989,101.2217692124894,30.0,False
c2f84d65-4c14-4382-b12a-cb5cdd6318cb,2022-04-16,184.92,M089,Credit,El Paso,True,0,132.7814220356102,5,True,175.41612266943966,21.980917518554943,30.0,False
29317f68-7afd-4495-b2aa-9298d25c57b7,2022-03-30,0.5,M098,Debit,Omaha,False,1,148.12308127069272,2,False,0.4077649449607358,0.0412052986452982,5.0,False
6949a851-9c49-43a4-91ed-58cd7a43cfbb,2023-08-30,195.8,M014,Debit,Columbus,False,1,81.8508156459568,2,False,190.3633864929316,35.606188923673486,2.0,False
d8182fb7-f8b3-43cb-8aed-ab39ec1af1b4,2024-04-30,187.89,M017,Debit,Detroit,False,0,146.20185879086486,1,False,195.73545493190568,26.341675410435524,1.0,False
1e2f468f-f3c6-484b-b7e0-27eb87bf1f01,2022-08-16,322.83,M048,Debit,Denver,False,1,209.05523356678577,1,False,295.44758771047395,29.6114260434816,60.0,False
f5c6f1a0-243c-4a92-9db3-8594e3e900b2,2023-07-31,201.71,M040,Debit,Atlanta,False,0,213.81635887287263,0,False,223.1152531292812,18.50732361016322,30.0,False
377bba0a-8390-4fa1-a726-d0b68b8d370b,2024-09-26,247.24,M019,Credit,Boston,False,1,127.21074424192318,3,False,217.46551332134788,40.63587298601868,10.0,False
7b893ead-ea78-4cb4-a379-b2c3a32245db,2022-02-04,109.07,M022,Credit,Austin,False,1,115.07774446731682,4,False,123.20819205021957,10.3647579796319,30.0,False
1fc8fa0a-21e4-4c14-b50a-12c07867c928,2022-11-23,554.81,M028,Debit,Denver,True,0,241.7012053048299,2,False,624.2228227193855,86.57488054306901,0.5,False
6d0ce051-73bd-40c4-a47f-90bf8e611d3f,2024-12-18,657.61,M067,Credit,Milwaukee,True,1,202.1993501128188,2,False,587.2966842564531,102.480973561387,10.0,False
a5ee718b-672b-4c69-9852-9431eb167df5,2023-11-17,278.37,M080,Debit,Jacksonville,True,0,140.73039221073765,4,False,315.84483392220164,22.584347218442016,60.0,False
583337d6-c564-4605-9e97-e88244a30d7e,2022-07-05,823.45,M066,Debit,Milwaukee,False,1,86.92887485807653,1,False,859.2302321563932,48.0788678476557,10.0,False
8e9c27c1-324f-4d44-8e67-8b1bc7168a43,2024-10-20,282.89,M069,Debit,Raleigh,False,2,186.43754636745433,6,True,316.9478741384985,35.57800606663006,0.001,True
f521465e-3304-44ba-ba66-85a90df28529,2023-12-27,153.65,M065,Credit,Detroit,False,1,220.7520830777723,2,False,181.10773251610092,28.753515471111992,1.0,False
7bc69a20-8b85-434e-8f86-b2e91977e731,2022-10-26,231.03,M040,Credit,Mesa,False,1,74.81481572038217,2,False,243.76318914974655,41.94067197365999,60.0,False
2c9a629a-4b3b-4e05-8064-0a1a9ba2c990,2022-08-04,0.5,M039,Credit,Detroit,False,0,84.76059465372596,3,False,0.5161602414461617,0.0525896221004896,60.0,False
7bd5c6d6-c40c-4bae-acae-60a1e65bcb87,2022-04-04,61.74,M010,Debit,Las Vegas,False,0,195.55534474557035,0,False,72.76306279438049,3.4643505391130733,0.5,False
e352eb06-a44d-4b5a-95b5-f11d59ed040a,2022-12-19,0.5,M003,Debit,Washington,True,0,72.97702437005852,0,False,0.5868009816744759,0.0746182047638362,60.0,False
ac0a35aa-7f36-4624-ba56-99f5ce3a99c8,2022-01-28,66.15,M017,Credit,Seattle,True,1,104.62865776040896,4,False,57.62142530474303,10.319244951429011,5.0,False
44b67bee-7994-4756-bb53-a33b2d7b4d21,2023-04-09,512.57,M076,Debit,Seattle,False,1,109.11074562129184,6,True,544.5982832739302,30.15333661977137,30.0,False
c7683be4-fa23-44a2-bf18-07b910866e57,2022-01-12,21880.385598832207,M075,Credit,Indianapolis,False,1,238.27773721295313,2,False,557.9811074345927,127.704107964938,0.5,True
3bdb9acd-ddff-4b12-b5fd-39cb457dcc17,2023-09-18,415.74,M054,Debit,Fort Worth,False,1,75.90150175692354,0,False,476.5453681495341,55.05462171484106,1.0,False
8126fc37-a35e-48a7-9d30-aab7013470db,2024-07-07,477.52,M060,Credit,Memphis,False,0,243.0458382767172,6,True,500.9780592792205,83.58717670436435,1.0,False
e18a8178-7e66-4462-ad94-e826c6f6edaa,2023-05-02,510.83,M096,Credit,Washington,False,0,115.88405518221606,1,False,592.4148406367908,46.2294717927179,1.0,False
0db0e483-d9de-4a43-98c8-ec8d879c7962,2022-11-13,110.58,M055,Credit,Kansas City,False,0,140.86994623402902,6,True,97.79606453590608,8.051800746992072,5.0,False
6b906ca1-d5e3-4ed3-9934-65763b5a3bba,2024-02-29,402.93,M016,Credit,Oklahoma City,False,0,190.04985380589503,3,False,461.2463803761213,52.64549301049417,0.5,False
eb2e704f-9f19-4ec3-b976-a26c7776d7e0,2024-01-22,244.02,M081,Debit,Seattle,True,1,151.2314364246121,0,False,279.3557244580705,23.361043578302024,10.0,False
c9897b71-fb15-438d-9b9d-c2991898be58,2023-03-07,89.5,M047,Debit,Boston,False,1,73.27441813856049,1,False,92.54115521122388,10.266114086249642,60.0,False
a7293012-5d20-4261-b849-6bdce130db8f,2024-03-29,103.14,M063,Credit,Boston,False,1,156.35307090913736,4,False,91.98159551705744,17.468372627390824,30.0,False
006a2d1d-8f38-42a6-9212-95509806f5d3,2024-06-11,401.65,M015,Credit,Raleigh,False,1,199.3906649550587,1,False,336.52665569752935,76.58621379056218,0.5,False
8a07df09-4b25-492c-93f5-5be6fc151148,2022-02-04,0.5,M085,Credit,Omaha,True,1,41.8302567960944,4,False,0.4927919494675266,0.0564989737242519,5.0,False
1a562486-beef-4c9e-984e-ada62aa14891,2024-06-19,741.34,M057,Credit,Portland,False,2,149.49717780151795,2,False,766.3314326764707,57.59510332541483,10.0,False
ce98ec80-7188-405c-b69a-b8825a5a7e60,2022-11-27,316.85,M080,Credit,Detroit,False,1,118.92373291490678,6,True,324.75703299798187,57.27378747418029,60.0,False
671ac9e9-d66c-4cae-a43d-98d8b90e0913,2024-03-29,0.5,M038,Debit,Jacksonville,False,1,1.0,4,False,0.5374295796470236,0.0282619725969062,2.0,False
eb4060a7-4be4-4a0a-a9f2-86736adedbf2,2023-09-01,984.64,M011,Debit,Charlotte,False,2,8.951115679995208,4,False,940.8736814758972,166.83204379134042,1.0,False
3a05a7d3-0db0-48de-84f1-3c4d35b1fe64,2024-06-13,622.77,M074,Debit,Louisville,True,1,264.8679957933721,3,False,521.3868073426851,31.778002802907505,30.0,False
e241fc19-df81-45f6-a782-ec45c9daa483,2023-08-02,380.85,M099,Credit,Fort Worth,False,1,103.9615233942802,2,False,362.9973589892708,38.10926282824054,0.5,False
676905d8-73dc-405b-9b4c-6c69faab267c,2024-11-11,464.63,M011,Debit,Milwaukee,False,1,1.0,0,False,529.649767920861,57.62612514060679,10.0,False
e557c811-66b8-436e-9a73-20f92ef51fcf,2024-04-29,562.71,M079,Debit,Raleigh,False,1,78.15710381158684,0,False,648.4545949229346,108.20554126093596,1.0,False
daadda62-3f43-45a6-bf26-f127d2c7cf46,2023-07-31,407.31,M096,Debit,Oklahoma City,False,1,116.05289802628072,0,False,451.4853062123416,63.8140984622206,2.0,False
c3a0a2c1-3eec-437f-8305-879f182b4555,2023-09-16,1386.499670108725,M034,Credit,San Diego,True,1,113.64255387150132,5,True,155.26094219339438,23.330780227377975,5.0,True
ff6ee427-2813-4be4-9e41-b7b914688e94,2023-04-20,803.48,M051,Debit,Jacksonville,True,1,132.99062108917346,3,False,644.3584549407417,160.66720489688657,0.5,False
cbed21cd-bced-47db-8276-41641299f252,2022-02-20,0.5,M054,Debit,Charlotte,False,0,241.19801293385837,6,True,0.4584771869313906,0.0431563926452471,0.5,False
66615531-ac00-4be3-8633-7e27ddb4fcf1,2022-04-04,199.65,M089,Debit,Nashville,False,1,1.0,0,False,179.7551776164782,38.1526229689978,5.0,False
49e0147a-c304-4f6d-afa7-c48a77da07e6,2022-04-26,714.29,M078,Debit,El Paso,True,0,54.73310998564583,1,False,807.9517386395993,76.3671084443924,60.0,False
62c80011-f745-4832-9e13-c292aca1e1d5,2024-10-07,155.81,M090,Debit,Memphis,False,1,108.77226047732644,0,False,130.87274562208367,30.999478525893224,1.0,False
ba32a9b7-9eda-4f37-949f-7791590e7e83,2023-07-28,75.19,M067,Debit,Fresno,False,1,17.265236361467196,4,False,67.82122425161067,12.181770559408486,30.0,False
d36e8c4d-0df2-4f4a-a900-278e4fffa426,2024-04-17,175.84,M037,Debit,Dallas,True,0,147.9647107339386,2,False,150.0351436360737,23.05970112183083,0.5,False
665a37c9-fe30-41d1-b63e-3fe36ddf0298,2023-08-12,4295.956468393068,M084,Credit,Philadelphia,False,1,133.54160298537215,5,True,123.85930388580148,10.86406210749989,0.5,True
11c4dd8a-0242-4d71-98ce-d82bacf3736c,2023-03-03,607.85,M007,Debit,Albuquerque,False,1,1.0,4,False,550.4549345338894,76.40989106302685,10.0,False
3bd86256-d3d1-415f-95d5-b16d22342a44,2023-12-06,505.37,M097,Credit,San Antonio,False,1,1.0,2,False,466.689861468935,43.46548275309135,2.0,False
48c14de8-ae86-4ea3-b4d7-5b7898b9a109,2022-10-20,351.91,M074,Debit,Washington,False,0,276.85321254498956,3,False,285.1682680519008,30.489934235705235,180.0,True
12198176-7aac-426a-bd4e-8d1ec3626ff7,2024-09-02,463.45,M016,Debit,Louisville,False,1,141.09185383554336,0,False,374.5347218940508,43.786913144968565,60.0,False
65012a37-67f2-41b9-ae3c-2213e08a7a39,2022-12-16,0.5,M049,Debit,Milwaukee,False,1,136.1237825286142,4,False,0.5580265660837069,0.0444112389404181,10.0,False
7c2ab4c3-6081-4bd0-ba48-f8a52cec3832,2022-09-18,350.47,M002,Debit,Louisville,False,2,28.14261175438884,6,True,336.6520564288307,50.147361959148235,1.0,False
5c549066-d93f-4bf1-af87-5d7ad2d44cba,2024-05-13,419.43,M062,Debit,Tucson,False,1,117.04147666035269,0,False,488.6502379327911,80.20307229814082,10.0,False
3f1504f5-f95d-49b5-8935-741469d6b6fb,2024-12-20,492.82,M002,Credit,Denver,False,0,63.644541039027054,4,False,442.8463426929406,87.60620449998353,365.0,True
52d34447-2377-4895-a7e6-11341e7e67f1,2022-07-04,0.5,M074,Credit,San Antonio,True,1,102.88588723910064,0,False,0.5373040468901509,0.0462659636296964,30.0,False
9fb57c34-a4ab-4041-bf51-4962f934b72a,2024-04-11,281.13,M059,Credit,Denver,False,0,154.1887561851693,3,False,301.6089253641675,44.04256374009736,60.0,False
7c983177-1a6a-42c4-8c15-f869cf99d6d7,2023-03-08,352.84,M056,Debit,Indianapolis,False,1,123.04902900534366,2,False,296.81459501838316,60.52922737883393,10.0,False
b1f32888-71a5-4f94-8b7e-dc4fd090b767,2022-05-30,526.9,M096,Debit,San Antonio,False,1,116.04399317522233,0,False,589.6477946631501,64.71762303890193,10.0,False
66b3a98f-3823-4f8a-bdd1-9d46ab392c54,2024-10-26,213.34,M086,Credit,Charlotte,False,0,14.381998815664955,5,True,195.2553356596272,24.34818895572771,5.0,False
e4250c97-42a0-41ee-b83f-0ed2a470ce3a,2023-10-12,497.29,M078,Debit,Dallas,False,1,165.95202964703645,3,False,532.108139101381,28.864904189999667,2.0,False
082db351-3936-4ee8-8fb8-1856277a7538,2023-02-25,111.88,M008,Credit,San Diego,False,1,106.01721475456334,5,True,96.34892970615736,12.634503172438336,10.0,False
a7a3a1a4-08fd-4650-a4d0-6417062e6338,2024-05-09,523.66,M015,Credit,San Diego,True,1,149.54020330715707,3,False,441.96669055310866,66.67568319243959,0.5,False
a260f2ba-4c75-404d-88bb-6c9eff6eb2a4,2022-07-20,232.41,M007,Credit,Portland,False,1,82.499725978671,2,False,210.47362428018977,32.214751221719254,2.0,False
bbb1a0a4-e990-40d3-85ef-929d47481c79,2024-01-14,299.75,M092,Credit,Fort Worth,False,1,69.57574388232274,6,True,248.08043649490705,28.84025293153896,180.0,True
a71dcf2a-0dbd-4388-a3cb-4cd7520b6d86,2024-04-04,686.19,M023,Debit,Oklahoma City,False,1,148.03141110457253,3,False,791.8040494045622,96.0288257318258,5.0,False
1fc233f9-7051-4509-a23c-40c7b200e7a1,2023-06-05,465.56,M076,Credit,Milwaukee,False,0,37.080110846447425,0,False,502.0638124723955,36.89868234655847,0.5,False
23b534e3-f196-4ff6-92dc-60bd7779901a,2022-03-25,195.97,M003,Credit,Kansas City,True,1,185.82657180819407,4,False,176.9078055910406,22.492900891275383,30.0,False
cddb4f89-aba8-403e-b80f-aebb3c7a3828,2024-09-13,642.03,M074,Debit,Milwaukee,False,0,160.5316928349439,4,False,698.7554124761983,86.79988508246703,2.0,False
7edab9be-bf71-4fe3-82a8-0eb517357fa1,2022-11-26,0.5,M071,Credit,Fort Worth,False,0,41.90705306941323,5,True,0.5560819693780972,0.0790948035014054,0.001,True
39fc497a-e209-4964-aa5c-78d8f0bf2842,2023-10-03,837.45,M002,Debit,Milwaukee,False,1,123.31495249998946,1,False,948.8737776857628,92.06906813348488,0.5,False
cfc01cf3-64c9-4627-b844-6e5d837b3480,2022-05-10,467.66,M032,Debit,Columbus,True,0,92.04066699269616,1,False,494.9375838178753,28.095763583464706,60.0,False
9ea3b6fb-e5a3-403b-903d-f62df886b9a7,2023-06-15,502.84,M044,Debit,Washington,True,1,134.06671421750386,3,False,541.4485320907241,70.88569050142222,2.0,False
145bedb5-c3d7-42ec-84a2-d7d5cf5a3a4f,2023-08-27,0.5,M048,Debit,Chicago,False,0,67.07276048103489,6,True,0.4982966055512501,0.0935002655287597,2.0,False
b705ea39-adbb-447b-8215-d4b0da972bda,2023-12-19,745.88,M044,Credit,Albuquerque,False,0,121.14669739189696,1,False,809.2549468328842,118.46543520486657,5.0,False
7dcf06b3-a132-43d5-aa83-0f3b439e45be,2023-09-21,918.66,M099,Debit,Columbus,True,1,145.05982827551193,3,False,1076.325263940168,92.43697415822602,30.0,False
bb355f25-734e-4877-83ee-970b4b45e23a,2023-11-17,164.38,M035,Debit,Chicago,False,1,153.5522449082953,4,False,133.75414203801657,10.293661414726474,30.0,False
de748922-a22b-4562-a5aa-e0271fae6a0d,2024-03-12,0.5,M026,Debit,Virginia Beach,False,1,110.41926801169906,1,False,0.4914510766820341,0.0552635503787043,5.0,False
42eeb611-5b99-4576-a7e2-abac57a84849,2024-02-11,450.51,M027,Credit,Jacksonville,False,2,22.730493471132657,6,True,461.7601465109794,43.735267992060685,10.0,False
59c28909-168c-4737-a653-8d91293a0c3b,2024-02-08,640.7,M034,Credit,Austin,False,1,155.03466457296173,3,False,514.9593826552228,107.28713329032,2.0,False
07cfc917-f82f-4289-9b36-684a54984d2d,2023-01-12,845.25,M013,Debit,New York,False,1,207.8719715527428,3,False,812.3516796944691,99.8129917273297,10.0,False
1bdbddd9-d27a-4843-b731-a0e5cc8efec6,2022-01-27,483.86,M026,Credit,San Francisco,False,0,68.66517218166764,3,False,566.6082475639776,43.01348802126462,30.0,True
98b6503d-e0d0-44cb-880d-9823fb9a15da,2023-09-27,156.55,M002,Debit,Detroit,False,0,66.5219765624315,2,False,164.36301538436462,30.717775922260017,5.0,False
2f9b08c0-dcdb-400d-b356-30d4b5252d4f,2024-11-29,136.19,M042,Credit,San Jose,False,1,39.86478521388221,4,False,149.94785469737147,19.498382416089957,1.0,False
4edb2445-7355-4fd4-96ce-04da14f19018,2023-05-27,51.36,M041,Debit,Colorado Springs,True,0,123.65576116907155,5,True,55.04285311682738,3.6285597920614863,10.0,False
d7650615-1620-4124-8fc4-60cfafe9fb1b,2023-02-07,0.5,M097,Debit,Portland,True,0,114.05279309626168,1,False,0.4551524678251712,0.0582761101365974,60.0,False
b475869e-9ac9-4e58-a80a-3e55779e411e,2022-04-11,373.85,M061,Credit,Philadelphia,False,0,5.9910575602331155,0,False,344.98042741714943,25.18453518822797,1.0,False
5830ca87-c12c-450d-9c97-19edaf216dab,2023-10-07,542.54,M010,Debit,Virginia Beach,False,1,65.64123316550139,5,True,554.9326048537515,91.02544582363396,5.0,False
595093a6-72c3-4294-beea-4c6af7ad4c6d,2022-08-21,292.87,M013,Credit,San Jose,True,1,101.34302673422854,6,True,293.00330466088457,39.22875688890141,2.0,False
b46dea56-331d-4835-9bf9-0106c1946591,2022-01-07,576.66,M081,Debit,Baltimore,False,0,224.8923983010816,4,False,519.8960992645851,40.99536790005466,10.0,False
86a8c8db-ae22-478f-8c64-72a64dc0b6b7,2022-05-07,324.5,M020,Debit,Memphis,False,0,137.96721238297786,5,True,377.24951821827904,39.33338325178524,60.0,True
77bb7e0c-dbc7-4f27-98d3-6ca025b5e6f8,2023-01-21,482.88,M031,Credit,Detroit,False,0,329.05846842809325,5,True,482.134960632617,57.482188071801886,5.0,False
bd07692c-4b15-4538-9247-ddb65f334773,2024-02-14,518.75,M024,Debit,Columbus,False,0,153.69041054067932,2,False,585.6582525170667,100.8386405917646,10.0,False
48de4275-a62d-474f-95b8-4ea2d894202e,2022-08-30,75.35,M027,Credit,Phoenix,True,1,189.79934800662951,1,False,82.07049376100684,5.9965866677040705,0.5,False
d31a8ff0-6cdd-4e4f-859b-e413eeebac5e,2024-03-26,182.35,M045,Debit,Virginia Beach,False,1,103.04126849137046,1,False,155.50046210403173,33.38342837200456,2.0,False
435541d9-629d-4633-8721-d91f33778860,2023-10-08,11.31,M035,Debit,Las Vegas,True,1,154.3135591439766,6,True,9.6990273967901,1.2396542411973408,2.0,False
